feedback_id,order_id,customer_id,rating,feedback_text,feedback_category,sentiment,feedback_date,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,avg_order_value
7037520.0,6412390967.0,66023110,3.0,"nothing to complain about, but nothing exceptional.",app experience,neutral,2024-02-03,joshua mishra,imaranchana@example.com,918833868907,"h.no. 62
chand path
bhimavaram 617653",kottayam,636641,2023-11-03,new,20,1807.56
3730382.0,6812031667.0,66023110,3.0,very disappointed with the quality.,customer service,negative,2023-12-12,joshua mishra,imaranchana@example.com,918833868907,"h.no. 62
chand path
bhimavaram 617653",kottayam,636641,2023-11-03,new,20,1807.56
9615817.0,5720622852.0,66130660,3.0,the product met my expectations.,customer service,neutral,2023-04-16,lopa bhasin,tanishverma@example.com,913233833271,"78/65
trivedi road
chandigarh 042818",gandhinagar,773293,2024-04-20,new,1,1673.4
1050921.0,5012619147.0,66130660,3.0,the product met my expectations.,delivery,neutral,2023-05-03,lopa bhasin,tanishverma@example.com,913233833271,"78/65
trivedi road
chandigarh 042818",gandhinagar,773293,2024-04-20,new,1,1673.4
6863831.0,6567129123.0,66135710,3.0,very disappointed with the quality.,product quality,negative,2023-09-09,zayan thakkar,ranveer19@example.net,914797514705,"68/55, bhattacharyya zila, coimbatore 134031",ramgarh,352680,2023-11-28,new,6,308.63
528276.0,7667090453.0,66135710,3.0,"nothing to complain about, but nothing exceptional.",app experience,neutral,2023-06-23,zayan thakkar,ranveer19@example.net,914797514705,"68/55, bhattacharyya zila, coimbatore 134031",ramgarh,352680,2023-11-28,new,6,308.63
4842110.0,3632715912.0,66135710,1.0,items were missing from my order.,product quality,negative,2024-08-18,zayan thakkar,ranveer19@example.net,914797514705,"68/55, bhattacharyya zila, coimbatore 134031",ramgarh,352680,2023-11-28,new,6,308.63
7321410.0,3722869004.0,66140659,4.0,the product met my expectations.,product quality,neutral,2023-07-20,omya iyengar,ishanimaharaj@example.net,916881997869,"h.no. 51, lanka street
bettiah 293595",ongole,15696,2023-12-09,premium,8,509.85
9626629.0,7357727116.0,6617417,4.0,highly recommended!,product quality,positive,2024-06-15,pavani talwar,elijah70@example.net,914108077841,"h.no. 940
seshadri nagar
rajahmundry 066841",new delhi,279112,2024-10-08,inactive,20,1785.99
2577485.0,2793120553.0,6622751,1.0,the order was incorrect.,app experience,negative,2023-06-24,nachiket ratti,dyalaahana@example.com,911094409067,"481, jaggi path
barasat-074501",thiruvananthapuram,690638,2024-06-10,inactive,9,598.89
3713340.0,6144140039.0,66233704,4.0,"average experience, could improve.",delivery,neutral,2024-03-22,adya wason,ibiswas@example.org,911520711439,"72/459
ranganathan
baranagar 535808",jorhat,836682,2024-05-18,inactive,7,1341.67
1438649.0,1922667245.0,66252737,5.0,highly recommended!,product quality,positive,2023-09-24,umang bhavsar,xiti79@example.org,918253237477,"91/97, doctor zila
madurai-593317",warangal,272505,2024-09-12,premium,15,1188.67
1999063.0,2113243643.0,66269844,4.0,"average experience, could improve.",app experience,neutral,2023-12-17,harshil edwin,pallabina@example.com,911151637158,"h.no. 831
kade circle, dibrugarh 622053",ghaziabad,818957,2023-08-23,premium,4,1371.03
1821177.0,5840148195.0,66269844,4.0,the product met my expectations.,product quality,neutral,2024-01-22,harshil edwin,pallabina@example.com,911151637158,"h.no. 831
kade circle, dibrugarh 622053",ghaziabad,818957,2023-08-23,premium,4,1371.03
0.0,0.0,66308810,0.0,0,0,0,,utkarsh ramaswamy,chadharajata@example.org,918783396194,"h.no. 20
dugar circle
bardhaman 787914",sangli-miraj & kupwad,851715,2024-05-27,premium,18,1746.8
7131756.0,4338197132.0,66310963,4.0,customer service was very helpful.,customer service,positive,2024-10-11,farhan khare,bavaatharv@example.com,910532753576,"95/373, mohanty marg, visakhapatnam-528253",dewas,874424,2023-05-27,inactive,6,1289.52
1237573.0,7118924734.0,66310963,3.0,delivery was late and i was unhappy.,product quality,negative,2023-10-10,farhan khare,bavaatharv@example.com,910532753576,"95/373, mohanty marg, visakhapatnam-528253",dewas,874424,2023-05-27,inactive,6,1289.52
11775.0,3559865135.0,66310963,3.0,not worth the price i paid.,product quality,negative,2024-01-07,farhan khare,bavaatharv@example.com,910532753576,"95/373, mohanty marg, visakhapatnam-528253",dewas,874424,2023-05-27,inactive,6,1289.52
4820370.0,2599819074.0,66310963,3.0,"it was okay, nothing special.",delivery,neutral,2023-05-08,farhan khare,bavaatharv@example.com,910532753576,"95/373, mohanty marg, visakhapatnam-528253",dewas,874424,2023-05-27,inactive,6,1289.52
3948338.0,9407544177.0,66310963,4.0,the product met my expectations.,delivery,neutral,2024-11-03,farhan khare,bavaatharv@example.com,910532753576,"95/373, mohanty marg, visakhapatnam-528253",dewas,874424,2023-05-27,inactive,6,1289.52
2957464.0,4741294126.0,66354642,4.0,very happy with the service!,app experience,positive,2024-09-05,priya behl,pdas@example.org,918110065349,"h.no. 37, karpe marg
rajkot 008569",tenali,696330,2024-03-30,premium,7,1153.17
9701998.0,4211686231.0,66354642,2.0,items were missing from my order.,product quality,negative,2023-06-09,priya behl,pdas@example.org,918110065349,"h.no. 37, karpe marg
rajkot 008569",tenali,696330,2024-03-30,premium,7,1153.17
693454.0,8596751747.0,66359719,1.0,product was damaged during delivery.,product quality,negative,2024-03-09,diya murty,mitalihayer@example.com,916264838134,"693, sankar road, bhavnagar 420251",nagercoil,262617,2024-05-20,regular,2,949.36
159506.0,9182539734.0,66359719,4.0,will definitely order again.,app experience,positive,2023-07-06,diya murty,mitalihayer@example.com,916264838134,"693, sankar road, bhavnagar 420251",nagercoil,262617,2024-05-20,regular,2,949.36
2227649.0,137089318.0,6637282,3.0,very disappointed with the quality.,customer service,negative,2024-05-23,damini lad,chandanikhatri@example.org,919069486876,"407
bose nagar
bhavnagar-274966",north dumdum,140071,2023-10-31,inactive,15,1495.87
6796400.0,691827543.0,6637282,4.0,the product met my expectations.,delivery,neutral,2023-04-15,damini lad,chandanikhatri@example.org,919069486876,"407
bose nagar
bhavnagar-274966",north dumdum,140071,2023-10-31,inactive,15,1495.87
9438059.0,2331582000.0,6637282,3.0,"average experience, could improve.",product quality,neutral,2024-03-16,damini lad,chandanikhatri@example.org,919069486876,"407
bose nagar
bhavnagar-274966",north dumdum,140071,2023-10-31,inactive,15,1495.87
4729316.0,7842390585.0,6637282,1.0,the order was incorrect.,customer service,negative,2023-10-11,damini lad,chandanikhatri@example.org,919069486876,"407
bose nagar
bhavnagar-274966",north dumdum,140071,2023-10-31,inactive,15,1495.87
1478542.0,8189879400.0,66427343,5.0,customer service was very helpful.,customer service,positive,2023-11-16,forum iyer,rajavarsha@example.net,911678329575,"25/98, mallick nagar
gudivada 670706",dewas,212034,2023-08-25,premium,17,265.15
3680667.0,2214666083.0,66427343,4.0,"nothing to complain about, but nothing exceptional.",app experience,neutral,2024-08-13,forum iyer,rajavarsha@example.net,911678329575,"25/98, mallick nagar
gudivada 670706",dewas,212034,2023-08-25,premium,17,265.15
6658998.0,9587315528.0,66440188,2.0,the order was incorrect.,delivery,negative,2024-08-07,ira radhakrishnan,thomas14@example.org,914366052297,"610
baral path
mahbubnagar-336583",haldia,894414,2023-08-15,premium,9,1976.52
1038308.0,9090769419.0,66485571,4.0,will definitely order again.,delivery,positive,2024-09-02,anthony pall,sastryyug@example.com,913392530795,"h.no. 478
pau chowk
rampur 353285",ratlam,618561,2023-09-15,inactive,2,1055.17
2696681.0,9547123332.0,66485571,5.0,highly recommended!,product quality,positive,2023-06-07,anthony pall,sastryyug@example.com,913392530795,"h.no. 478
pau chowk
rampur 353285",ratlam,618561,2023-09-15,inactive,2,1055.17
9432013.0,5053033745.0,66485571,5.0,"excellent quality, will buy again!",product quality,positive,2024-04-09,anthony pall,sastryyug@example.com,913392530795,"h.no. 478
pau chowk
rampur 353285",ratlam,618561,2023-09-15,inactive,2,1055.17
4088993.0,4215602937.0,66499992,5.0,"overall good experience, thank you!",delivery,positive,2023-10-04,anirudh barad,nsundaram@example.org,916569056034,"29/059
parsa zila
serampore-060287",haridwar,240315,2024-04-17,regular,11,927.0
6397248.0,4481256065.0,66499992,3.0,i had a bad experience.,app experience,negative,2024-04-04,anirudh barad,nsundaram@example.org,916569056034,"29/059
parsa zila
serampore-060287",haridwar,240315,2024-04-17,regular,11,927.0
8318822.0,948345459.0,66629497,5.0,great prices and fast delivery!,product quality,positive,2024-03-23,widisha kaur,vihaanchanda@example.org,913282859116,"h.no. 67, basu chowk, deoghar-929341",vellore,229594,2023-04-26,regular,7,1994.7
6527098.0,5506485302.0,66655397,4.0,highly recommended!,app experience,positive,2023-05-19,hemal grover,xalak59@example.org,917971360873,"h.no. 663, badal road, dewas 856228",pali,154251,2023-04-23,new,5,775.85
5820841.0,6373867899.0,66655397,5.0,great prices and fast delivery!,delivery,positive,2023-11-08,hemal grover,xalak59@example.org,917971360873,"h.no. 663, badal road, dewas 856228",pali,154251,2023-04-23,new,5,775.85
8332542.0,1772464528.0,66655397,3.0,"nothing to complain about, but nothing exceptional.",delivery,neutral,2023-09-07,hemal grover,xalak59@example.org,917971360873,"h.no. 663, badal road, dewas 856228",pali,154251,2023-04-23,new,5,775.85
5505533.0,6818712547.0,66655397,4.0,great prices and fast delivery!,customer service,positive,2023-12-27,hemal grover,xalak59@example.org,917971360873,"h.no. 663, badal road, dewas 856228",pali,154251,2023-04-23,new,5,775.85
8125083.0,3356214803.0,66655397,2.0,not worth the price i paid.,customer service,negative,2024-06-08,hemal grover,xalak59@example.org,917971360873,"h.no. 663, badal road, dewas 856228",pali,154251,2023-04-23,new,5,775.85
5568145.0,6045698170.0,666589,5.0,great prices and fast delivery!,delivery,positive,2024-01-24,kevin bassi,jainchandani@example.net,912286568717,"25/224
soni ganj
visakhapatnam-398942",morbi,852969,2023-07-31,regular,15,465.38
7889291.0,3583522679.0,6668498,4.0,good selection of products.,delivery,positive,2023-09-06,bimala prakash,vchander@example.net,911206965311,"757, sandhu street
nagpur-709424",ratlam,62592,2024-05-08,inactive,11,1413.4
7347232.0,2247354978.0,6668498,5.0,great prices and fast delivery!,delivery,positive,2024-09-26,bimala prakash,vchander@example.net,911206965311,"757, sandhu street
nagpur-709424",ratlam,62592,2024-05-08,inactive,11,1413.4
4017037.0,6821790656.0,66710182,3.0,i had a bad experience.,app experience,negative,2024-08-03,max mallick,sameshdate@example.com,915154471124,"h.no. 31
chowdhury ganj
rohtak 005657",korba,565436,2024-03-18,inactive,11,1751.48
1592958.0,2268306684.0,66742602,5.0,"overall good experience, thank you!",delivery,positive,2024-05-28,yatan uppal,hchakraborty@example.net,913358190164,"18
bala zila, katni 101174",jalna,749857,2023-07-01,new,14,1981.09
8195141.0,8812220964.0,66742602,3.0,product was damaged during delivery.,product quality,negative,2023-08-29,yatan uppal,hchakraborty@example.net,913358190164,"18
bala zila, katni 101174",jalna,749857,2023-07-01,new,14,1981.09
3076332.0,4769055037.0,66742602,4.0,very happy with the service!,product quality,positive,2023-08-10,yatan uppal,hchakraborty@example.net,913358190164,"18
bala zila, katni 101174",jalna,749857,2023-07-01,new,14,1981.09
6629661.0,2834429147.0,66742602,2.0,very disappointed with the quality.,app experience,negative,2023-10-04,yatan uppal,hchakraborty@example.net,913358190164,"18
bala zila, katni 101174",jalna,749857,2023-07-01,new,14,1981.09
9094122.0,3224986973.0,66761643,5.0,great prices and fast delivery!,app experience,positive,2024-02-16,samuel mukherjee,wriddhishwagle@example.net,915802972983,"63
goel zila
ichalkaranji 944267",anand,695591,2023-05-07,regular,20,1432.01
8543930.0,523916986.0,66761643,4.0,"delivery was fine, but the product could be better.",delivery,neutral,2024-09-19,samuel mukherjee,wriddhishwagle@example.net,915802972983,"63
goel zila
ichalkaranji 944267",anand,695591,2023-05-07,regular,20,1432.01
2677176.0,4898477588.0,66766629,3.0,the order was incorrect.,product quality,negative,2024-02-15,harita mander,ayushwalla@example.org,910616010847,"h.no. 09
ganguly ganj, motihari-968384",gulbarga,408735,2024-02-22,new,16,504.76
8830299.0,6421432903.0,66766629,4.0,"excellent quality, will buy again!",delivery,positive,2024-01-30,harita mander,ayushwalla@example.org,910616010847,"h.no. 09
ganguly ganj, motihari-968384",gulbarga,408735,2024-02-22,new,16,504.76
4730546.0,748376248.0,66766629,3.0,"nothing to complain about, but nothing exceptional.",product quality,neutral,2023-08-29,harita mander,ayushwalla@example.org,910616010847,"h.no. 09
ganguly ganj, motihari-968384",gulbarga,408735,2024-02-22,new,16,504.76
2044654.0,5375387413.0,66768157,1.0,taste was not as expected.,app experience,negative,2023-04-04,om khosla,obahri@example.org,910828966079,"37
mody circle
jorhat 391653",singrauli,131116,2023-09-04,inactive,3,502.9
2285851.0,8337736091.0,66768157,3.0,"average experience, could improve.",delivery,neutral,2024-04-04,om khosla,obahri@example.org,910828966079,"37
mody circle
jorhat 391653",singrauli,131116,2023-09-04,inactive,3,502.9
235951.0,8096169523.0,66768157,4.0,great prices and fast delivery!,customer service,positive,2024-09-15,om khosla,obahri@example.org,910828966079,"37
mody circle
jorhat 391653",singrauli,131116,2023-09-04,inactive,3,502.9
0.0,0.0,66827191,0.0,0,0,0,,om bhatia,manineelima@example.com,912414654009,"h.no. 33
devi ganj
arrah 827426",alwar,409528,2023-11-19,new,11,1808.42
9132203.0,4903700958.0,66866026,4.0,"it was okay, nothing special.",delivery,neutral,2024-05-30,vyanjana nagi,tellajasmit@example.org,913915253647,"02/534
kale ganj, jamnagar-316257",ahmedabad,410022,2023-07-05,regular,13,802.79
1162461.0,8741892156.0,66886852,5.0,will definitely order again.,product quality,positive,2023-11-15,ubika chand,advay03@example.org,913740585667,"03/249, pant zila
ratlam-647336",korba,953555,2024-03-24,inactive,19,1546.79
2025024.0,4819831152.0,66886852,5.0,"excellent quality, will buy again!",product quality,positive,2024-09-22,ubika chand,advay03@example.org,913740585667,"03/249, pant zila
ratlam-647336",korba,953555,2024-03-24,inactive,19,1546.79
8476626.0,2032956677.0,66932104,3.0,the product met my expectations.,product quality,neutral,2024-05-02,chakradhar dhawan,patlaatharv@example.com,910995494446,"110, dass zila, fatehpur 117215",shahjahanpur,219750,2023-10-19,premium,3,976.71
5722347.0,4850653474.0,66932104,3.0,"average experience, could improve.",customer service,neutral,2024-03-05,chakradhar dhawan,patlaatharv@example.com,910995494446,"110, dass zila, fatehpur 117215",shahjahanpur,219750,2023-10-19,premium,3,976.71
679090.0,4390795259.0,66932104,4.0,very happy with the service!,app experience,positive,2023-09-20,chakradhar dhawan,patlaatharv@example.com,910995494446,"110, dass zila, fatehpur 117215",shahjahanpur,219750,2023-10-19,premium,3,976.71
8710910.0,9087426355.0,66932104,2.0,the order was incorrect.,delivery,negative,2023-11-03,chakradhar dhawan,patlaatharv@example.com,910995494446,"110, dass zila, fatehpur 117215",shahjahanpur,219750,2023-10-19,premium,3,976.71
5634256.0,3285378238.0,66943324,4.0,"average experience, could improve.",app experience,neutral,2024-08-15,gavin karnik,rudrakrishna@example.com,915045422274,"36/02
padmanabhan ganj, saharsa 133874",gorakhpur,851838,2023-08-13,premium,19,1013.57
7638910.0,2241930006.0,66943324,1.0,the order was incorrect.,customer service,negative,2023-11-05,gavin karnik,rudrakrishna@example.com,915045422274,"36/02
padmanabhan ganj, saharsa 133874",gorakhpur,851838,2023-08-13,premium,19,1013.57
2695814.0,824869105.0,66943324,5.0,highly recommended!,delivery,positive,2024-08-27,gavin karnik,rudrakrishna@example.com,915045422274,"36/02
padmanabhan ganj, saharsa 133874",gorakhpur,851838,2023-08-13,premium,19,1013.57
2945788.0,4033626537.0,66943324,1.0,taste was not as expected.,customer service,negative,2023-05-03,gavin karnik,rudrakrishna@example.com,915045422274,"36/02
padmanabhan ganj, saharsa 133874",gorakhpur,851838,2023-08-13,premium,19,1013.57
6215097.0,5275440923.0,67046342,3.0,the product met my expectations.,customer service,neutral,2023-03-21,sanya chacko,warriorqasim@example.com,915417257874,"250
agate chowk, gulbarga-828985",vadodara,38403,2023-09-11,new,6,207.69
4858018.0,6355378227.0,67092149,4.0,"overall good experience, thank you!",customer service,positive,2023-08-11,daksh atwal,indiratrivedi@example.com,919692423734,"374, sehgal zila
mysore 291634",davanagere,619381,2023-12-16,premium,1,376.48
7821651.0,1488430001.0,67092149,2.0,items were missing from my order.,delivery,negative,2024-08-04,daksh atwal,indiratrivedi@example.com,919692423734,"374, sehgal zila
mysore 291634",davanagere,619381,2023-12-16,premium,1,376.48
6003407.0,744721438.0,67092149,3.0,the product met my expectations.,product quality,neutral,2024-02-25,daksh atwal,indiratrivedi@example.com,919692423734,"374, sehgal zila
mysore 291634",davanagere,619381,2023-12-16,premium,1,376.48
1083982.0,5045588926.0,67092149,5.0,items were in perfect condition.,product quality,positive,2023-07-04,daksh atwal,indiratrivedi@example.com,919692423734,"374, sehgal zila
mysore 291634",davanagere,619381,2023-12-16,premium,1,376.48
5165145.0,9406096007.0,67092149,4.0,"delivery was fine, but the product could be better.",customer service,neutral,2023-11-24,daksh atwal,indiratrivedi@example.com,919692423734,"374, sehgal zila
mysore 291634",davanagere,619381,2023-12-16,premium,1,376.48
5379697.0,1556153632.0,67215939,4.0,the product met my expectations.,app experience,neutral,2024-05-04,dominic viswanathan,tatakala@example.com,918298265101,"31/897
nigam zila, satna-184043",erode,699508,2024-01-03,new,12,1427.91
4551114.0,5085488484.0,67215939,2.0,customer service was not helpful.,customer service,negative,2023-12-09,dominic viswanathan,tatakala@example.com,918298265101,"31/897
nigam zila, satna-184043",erode,699508,2024-01-03,new,12,1427.91
8520319.0,1731478314.0,67215939,1.0,taste was not as expected.,app experience,negative,2024-07-30,dominic viswanathan,tatakala@example.com,918298265101,"31/897
nigam zila, satna-184043",erode,699508,2024-01-03,new,12,1427.91
6220722.0,6520584496.0,67215939,4.0,"delivery was fine, but the product could be better.",customer service,neutral,2023-10-24,dominic viswanathan,tatakala@example.com,918298265101,"31/897
nigam zila, satna-184043",erode,699508,2024-01-03,new,12,1427.91
2753841.0,7128038799.0,6724509,3.0,"delivery was fine, but the product could be better.",product quality,neutral,2024-03-10,guneet brahmbhatt,hkale@example.org,911602590009,"h.no. 83
narain circle
sikar 862742",munger,118585,2023-04-07,new,13,1966.44
1024838.0,6239166986.0,6724509,4.0,"overall good experience, thank you!",customer service,positive,2024-05-23,guneet brahmbhatt,hkale@example.org,911602590009,"h.no. 83
narain circle
sikar 862742",munger,118585,2023-04-07,new,13,1966.44
862586.0,8709694061.0,6724509,4.0,"delivery was fine, but the product could be better.",delivery,neutral,2024-10-17,guneet brahmbhatt,hkale@example.org,911602590009,"h.no. 83
narain circle
sikar 862742",munger,118585,2023-04-07,new,13,1966.44
7543481.0,4874880100.0,67271824,4.0,"average experience, could improve.",delivery,neutral,2024-09-09,liam rama,ebains@example.com,913494169459,"308, dave chowk
tadipatri 154537",salem,368044,2024-09-13,inactive,11,1765.06
1347681.0,487327038.0,67277562,4.0,highly recommended!,product quality,positive,2023-10-05,arunima borde,nkurian@example.org,910289553046,"37, sant circle
bhiwandi-247759",ghaziabad,721656,2023-11-20,inactive,10,1951.59
2016981.0,9893439302.0,67277562,1.0,very disappointed with the quality.,delivery,negative,2023-09-05,arunima borde,nkurian@example.org,910289553046,"37, sant circle
bhiwandi-247759",ghaziabad,721656,2023-11-20,inactive,10,1951.59
9777731.0,8281093933.0,67277562,3.0,"it was okay, nothing special.",customer service,neutral,2024-02-18,arunima borde,nkurian@example.org,910289553046,"37, sant circle
bhiwandi-247759",ghaziabad,721656,2023-11-20,inactive,10,1951.59
1563690.0,6438773635.0,67302239,5.0,customer service was very helpful.,delivery,positive,2024-07-19,tanvi bajaj,gpal@example.net,910053909621,"11/16
sridhar street
meerut-931911",kozhikode,525311,2023-10-29,regular,7,1463.73
5955616.0,544018743.0,67310893,4.0,highly recommended!,app experience,positive,2024-03-31,idika patla,arya77@example.org,917710512882,"91/165, dewan circle
ajmer-980052",chennai,286135,2024-04-10,new,19,1592.94
1513487.0,2966187610.0,67310893,3.0,the order was incorrect.,app experience,negative,2023-04-13,idika patla,arya77@example.org,917710512882,"91/165, dewan circle
ajmer-980052",chennai,286135,2024-04-10,new,19,1592.94
1134095.0,5710579377.0,67310893,4.0,"average experience, could improve.",delivery,neutral,2024-06-06,idika patla,arya77@example.org,917710512882,"91/165, dewan circle
ajmer-980052",chennai,286135,2024-04-10,new,19,1592.94
6613978.0,5434328922.0,67340606,3.0,the order was incorrect.,delivery,negative,2024-02-08,onkar arya,lekharadhakrishnan@example.org,919744838836,"h.no. 08, goda street
madurai 153185",tirunelveli,991020,2024-06-20,premium,6,263.58
1051131.0,9907835880.0,67340606,1.0,i had a bad experience.,delivery,negative,2024-10-15,onkar arya,lekharadhakrishnan@example.org,919744838836,"h.no. 08, goda street
madurai 153185",tirunelveli,991020,2024-06-20,premium,6,263.58
3680167.0,8607953669.0,67340606,4.0,"delivery was fine, but the product could be better.",product quality,neutral,2023-06-10,onkar arya,lekharadhakrishnan@example.org,919744838836,"h.no. 08, goda street
madurai 153185",tirunelveli,991020,2024-06-20,premium,6,263.58
2902698.0,6510283268.0,67383024,3.0,very disappointed with the quality.,customer service,negative,2024-06-12,riya kothari,chowdhuryimaran@example.net,917775061608,"648, biswas street, jalandhar 957104",kollam,436202,2024-04-10,premium,14,1240.9
9559642.0,3261847147.0,67383024,4.0,customer service was very helpful.,app experience,positive,2023-09-16,riya kothari,chowdhuryimaran@example.net,917775061608,"648, biswas street, jalandhar 957104",kollam,436202,2024-04-10,premium,14,1240.9
2074845.0,3381573131.0,67386193,1.0,delivery was late and i was unhappy.,delivery,negative,2024-07-16,wakeeta khurana,pillaifariq@example.net,919266189601,"h.no. 48, luthra ganj
baranagar-391311",pali,488313,2024-06-01,regular,14,1029.98
6198579.0,8968945932.0,67386193,5.0,items were in perfect condition.,product quality,positive,2024-09-07,wakeeta khurana,pillaifariq@example.net,919266189601,"h.no. 48, luthra ganj
baranagar-391311",pali,488313,2024-06-01,regular,14,1029.98
6816809.0,9826894858.0,67386193,3.0,the product met my expectations.,delivery,neutral,2024-06-21,wakeeta khurana,pillaifariq@example.net,919266189601,"h.no. 48, luthra ganj
baranagar-391311",pali,488313,2024-06-01,regular,14,1029.98
2002715.0,5600781757.0,67386193,3.0,taste was not as expected.,app experience,negative,2023-06-18,wakeeta khurana,pillaifariq@example.net,919266189601,"h.no. 48, luthra ganj
baranagar-391311",pali,488313,2024-06-01,regular,14,1029.98
718191.0,3244930036.0,67386193,1.0,items were missing from my order.,customer service,negative,2023-05-15,wakeeta khurana,pillaifariq@example.net,919266189601,"h.no. 48, luthra ganj
baranagar-391311",pali,488313,2024-06-01,regular,14,1029.98
0.0,0.0,67402645,0.0,0,0,0,,bimala barad,lakshmi42@example.com,916079541334,"94/65, tak
alappuzha-897750",phagwara,737896,2023-03-25,inactive,15,1084.93
8939811.0,7812276711.0,67465084,2.0,the packaging was poor.,product quality,negative,2023-03-25,rachita gill,meghana61@example.net,912526347438,"415
keer zila
pondicherry 417130",ratlam,549174,2023-11-02,premium,20,1001.97
6995710.0,2111712383.0,67465084,4.0,highly recommended!,product quality,positive,2024-01-23,rachita gill,meghana61@example.net,912526347438,"415
keer zila
pondicherry 417130",ratlam,549174,2023-11-02,premium,20,1001.97
3366563.0,2103613260.0,67528368,1.0,delivery was late and i was unhappy.,app experience,negative,2024-07-01,anay rana,sundersaksham@example.org,918947017851,"616, ramakrishnan chowk
rajpur sonarpur-831812",suryapet,173070,2023-04-16,premium,13,1897.75
1546968.0,3191281184.0,67538982,3.0,"delivery was fine, but the product could be better.",delivery,neutral,2023-07-01,upma salvi,farhanmishra@example.net,915817511922,"734
shetty circle
amravati-970918",shivpuri,230324,2023-08-21,premium,6,1257.71
5305725.0,1929002406.0,67538982,3.0,customer service was not helpful.,delivery,negative,2023-12-25,upma salvi,farhanmishra@example.net,915817511922,"734
shetty circle
amravati-970918",shivpuri,230324,2023-08-21,premium,6,1257.71
234514.0,1328085383.0,67538982,5.0,very happy with the service!,app experience,positive,2023-05-11,upma salvi,farhanmishra@example.net,915817511922,"734
shetty circle
amravati-970918",shivpuri,230324,2023-08-21,premium,6,1257.71
8218608.0,692127479.0,67538982,1.0,product was damaged during delivery.,delivery,negative,2024-07-09,upma salvi,farhanmishra@example.net,915817511922,"734
shetty circle
amravati-970918",shivpuri,230324,2023-08-21,premium,6,1257.71
937617.0,6105793582.0,67538982,4.0,very happy with the service!,delivery,positive,2023-04-13,upma salvi,farhanmishra@example.net,915817511922,"734
shetty circle
amravati-970918",shivpuri,230324,2023-08-21,premium,6,1257.71
8477025.0,484869710.0,6756256,3.0,"delivery was fine, but the product could be better.",app experience,neutral,2023-09-09,ijaya goel,qsarin@example.org,919023845910,"79
sahni chowk, nagaon 813383",bellary,83206,2023-07-06,premium,13,1902.9
2475333.0,3189863462.0,6756256,3.0,items were missing from my order.,delivery,negative,2024-06-17,ijaya goel,qsarin@example.org,919023845910,"79
sahni chowk, nagaon 813383",bellary,83206,2023-07-06,premium,13,1902.9
1442291.0,5842678913.0,6756256,5.0,great prices and fast delivery!,product quality,positive,2024-06-02,ijaya goel,qsarin@example.org,919023845910,"79
sahni chowk, nagaon 813383",bellary,83206,2023-07-06,premium,13,1902.9
8655854.0,8318806722.0,67696145,1.0,the packaging was poor.,delivery,negative,2024-07-25,isaac rattan,yuvrajkant@example.net,919860704868,"79/94, kuruvilla road, bihar sharif-023568",bettiah,523966,2023-06-06,regular,18,482.94
7429066.0,649220272.0,67696145,3.0,not worth the price i paid.,product quality,negative,2023-09-23,isaac rattan,yuvrajkant@example.net,919860704868,"79/94, kuruvilla road, bihar sharif-023568",bettiah,523966,2023-06-06,regular,18,482.94
6089827.0,9126871366.0,67696145,4.0,very fresh and well-packaged.,customer service,positive,2023-05-18,isaac rattan,yuvrajkant@example.net,919860704868,"79/94, kuruvilla road, bihar sharif-023568",bettiah,523966,2023-06-06,regular,18,482.94
417728.0,3773745777.0,67701771,4.0,"it was okay, nothing special.",customer service,neutral,2024-05-02,gaurav sodhi,nsibal@example.net,910987976726,"63/74, sarkar road, jhansi-992671",mathura,928001,2023-11-14,premium,9,550.5
4227603.0,4278423074.0,67708491,4.0,highly recommended!,product quality,positive,2023-12-17,dalbir kata,triyaswamy@example.com,916516137557,"092, chowdhury path, srinagar-492392",patiala,872616,2024-10-12,inactive,10,586.96
1806264.0,59461109.0,67708491,1.0,not worth the price i paid.,app experience,negative,2023-05-06,dalbir kata,triyaswamy@example.com,916516137557,"092, chowdhury path, srinagar-492392",patiala,872616,2024-10-12,inactive,10,586.96
5385199.0,6888837939.0,67708491,4.0,"it was okay, nothing special.",customer service,neutral,2024-03-27,dalbir kata,triyaswamy@example.com,916516137557,"092, chowdhury path, srinagar-492392",patiala,872616,2024-10-12,inactive,10,586.96
4208590.0,6266311709.0,67708491,4.0,"nothing to complain about, but nothing exceptional.",delivery,neutral,2024-06-25,dalbir kata,triyaswamy@example.com,916516137557,"092, chowdhury path, srinagar-492392",patiala,872616,2024-10-12,inactive,10,586.96
8366455.0,6630935939.0,67708491,4.0,very fresh and well-packaged.,app experience,positive,2024-10-31,dalbir kata,triyaswamy@example.com,916516137557,"092, chowdhury path, srinagar-492392",patiala,872616,2024-10-12,inactive,10,586.96
4751485.0,3972788794.0,67708491,5.0,items were in perfect condition.,app experience,positive,2024-03-26,dalbir kata,triyaswamy@example.com,916516137557,"092, chowdhury path, srinagar-492392",patiala,872616,2024-10-12,inactive,10,586.96
7669334.0,2715902884.0,67711384,1.0,not worth the price i paid.,delivery,negative,2024-08-27,widisha varkey,gautami04@example.net,910359097668,"h.no. 177, bera ganj, jehanabad-028809",bilaspur,116890,2024-09-06,premium,8,700.6
